ward_code,ward_name,borough_code,borough_name,candidate_name,party,party_long,number_votes,elected_flag,number_of_councillors_in_ward
E05000321,South Hornchurch,E09000016,Havering,"Burton, Michael-Deon ",IND,Independent,1312,Yes,3
E05000321,South Hornchurch,E09000016,Havering,"Williamson, Graham K.*",REA,South Hornchurch Independent Residents Group,1286,Yes,3
E05000321,South Hornchurch,E09000016,Havering,"Brown, Patricia M.",LAB,Labour Party,1043,,3
E05000321,South Hornchurch,E09000016,Havering,"McKeever, Trevor R.",LAB,Labour Party,1019,,3
E05000321,South Hornchurch,E09000016,Havering,"West, Nicholas G.",LAB,Labour Party,939,,3
E05000321,South Hornchurch,E09000016,Havering,"Bowen, Phillip P.",REA,South Hornchurch Independent Residents Group,811,,3
E05000321,South Hornchurch,E09000016,Havering,"Brind, Georgie L.",CON,Conservative Party,634,,3
E05000321,South Hornchurch,E09000016,Havering,"Rose, Grant G.",CON,Conservative Party,561,,3
E05000321,South Hornchurch,E09000016,Havering,"Farquhar, Tammey K.",CON,Conservative Party,422,,3
E05000321,South Hornchurch,E09000016,Havering,"Fellowes, Jane L.",UKIP,UK Independence Party (UKIP),315,,3
E05000321,South Hornchurch,E09000016,Havering,"Ali, Mohammad S.",GRE,Green Party,165,,3
E05000322,Squirrel's Heath,E09000016,Havering,"Wallace, Melvin J.*",CON,Conservative Party,2507,Yes,3
E05000322,Squirrel's Heath,E09000016,Havering,"White, Michael J.*",CON,Conservative Party,2409,Yes,3
E05000322,Squirrel's Heath,E09000016,Havering,"White, Damian J.*",CON,Conservative Party,2392,Yes,3
E05000322,Squirrel's Heath,E09000016,Havering,"MacVeigh, Joseph ",LAB,Labour Party,801,,3
E05000322,Squirrel's Heath,E09000016,Havering,"Mousoulides, Sophia ",LAB,Labour Party,793,,3
E05000322,Squirrel's Heath,E09000016,Havering,"McCole, John ",LAB,Labour Party,751,,3
E05000322,Squirrel's Heath,E09000016,Havering,"Wiseman, Victoria ",GRE,Green Party,519,,3
E05000322,Squirrel's Heath,E09000016,Havering,"Mulliner, Madge V.",LD,Liberal Democrats,337,,3
E05000320,St. Andrew's,E09000016,Havering,"Middleton, Paul A.",REA,Hornchurch Residents Association,1738,Yes,3
E05000320,St. Andrew's,E09000016,Havering,"O`Sullivan, Gerald F. ",REA,Hornchurch Residents Association,1705,Yes,3
E05000320,St. Andrew's,E09000016,Havering,"Mylod, John C.*",CON,Conservative Party,1626,Yes,3
E05000320,St. Andrew's,E09000016,Havering,"Vincent, Bryan T.",REA,Hornchurch Residents Association,1601,,3
E05000320,St. Andrew's,E09000016,Havering,"Sutton, Christopher S.",CON,Conservative Party,1491,,3
E05000320,St. Andrew's,E09000016,Havering,"Rimkus, Richard ",CON,Conservative Party,1438,,3
E05000320,St. Andrew's,E09000016,Havering,"Davis, Janet P.",LAB,Labour Party,709,,3
E05000320,St. Andrew's,E09000016,Havering,"Stafford, Jeffery G.",LAB,Labour Party,576,,3
E05000320,St. Andrew's,E09000016,Havering,"Taffs, Keith I.",LAB,Labour Party,546,,3
E05000320,St. Andrew's,E09000016,Havering,"Brown, Malvin P.",UKIP,UK Independence Party (UKIP),369,,3
E05000320,St. Andrew's,E09000016,Havering,"Gorzynska-Hart, Danuta  ",GRE,Green Party,248,,3
E05000320,St. Andrew's,E09000016,Havering,"Underwood, Denise ",BNP,British National Party,123,,3
E05000320,St. Andrew's,E09000016,Havering,"Williams, David C.",LD,Liberal Democrats,119,,3
E05000323,Upminster,E09000016,Havering,"Hawthorn, Linda R.*",REA,Upminster and Cranham Residents Association,3142,Yes,3
E05000323,Upminster,E09000016,Havering,"Ower, Ronald F.C.*",REA,Upminster and Cranham Residents Association,3109,Yes,3
E05000323,Upminster,E09000016,Havering,"Wilkins, Christopher ",REA,Upminster and Cranham Residents Association,2908,Yes,3
E05000323,Upminster,E09000016,Havering,"Connew, Susan G.",CON,Conservative Party,1147,,3
E05000323,Upminster,E09000016,Havering,"Weedon, Danny R.H.G.",CON,Conservative Party,776,,3
E05000323,Upminster,E09000016,Havering,"Ravenall, Anastasia J.",CON,Conservative Party,743,,3
E05000323,Upminster,E09000016,Havering,"Darvill, Julia B.",LAB,Labour Party,517,,3
E05000323,Upminster,E09000016,Havering,"Chalk, Patrick W.",LAB,Labour Party,459,,3
E05000323,Upminster,E09000016,Havering,"Sullivan, John G.",LAB,Labour Party,418,,3
E05000323,Upminster,E09000016,Havering,"Collins, Melanie J.",GRE,Green Party,358,,3
E05000323,Upminster,E09000016,Havering,"Fellowes, James J.R.  ",UKIP,UK Independence Party (UKIP),177,,3
E05000323,Upminster,E09000016,Havering,"Carter, Bruce E.K.",LD,Liberal Democrats,148,,3
E05000324,Barnhill,E09000017,Hillingdon,"Dhot, Jas ",LAB,Labour Party,2334,Yes,3
E05000324,Barnhill,E09000017,Hillingdon,"Eginton, Tony*",LAB,Labour Party,2027,Yes,3
E05000324,Barnhill,E09000017,Hillingdon,"Prince, Kerri ",LAB,Labour Party,1993,Yes,3
E05000324,Barnhill,E09000017,Hillingdon,"Bell, Cameron S.",CON,Conservative Party,741,,3
E05000324,Barnhill,E09000017,Hillingdon,"Duducu, Jem*",CON,Conservative Party,593,,3
E05000324,Barnhill,E09000017,Hillingdon,"Xuereb, Rachel ",CON,Conservative Party,565,,3
E05000324,Barnhill,E09000017,Hillingdon,"Moustafa, Rachel ",GRE,Green Party,252,,3
E05000325,Botwell,E09000017,Hillingdon,"Gardner, Janet E.*",LAB,Labour Party,2486,Yes,3
E05000325,Botwell,E09000017,Hillingdon,"Farley, Scott M.",LAB,Labour Party,2404,Yes,3
E05000325,Botwell,E09000017,Hillingdon,"Oswell, John  L. *",LAB,Labour Party,2248,Yes,3
E05000325,Botwell,E09000017,Hillingdon,"Masson, Isha ",CON,Conservative Party,941,,3
E05000325,Botwell,E09000017,Hillingdon,"Strong, Rachael ",CON,Conservative Party,908,,3
E05000325,Botwell,E09000017,Hillingdon,"Cramp, Jack L.L.",CON,Conservative Party,874,,3
E05000325,Botwell,E09000017,Hillingdon,"Mayne, Cat ",GRE,Green Party,242,,3
E05000325,Botwell,E09000017,Hillingdon,"Cimaszkiewicz, Piotr ",DP,Duma Polska,98,,3
E05000326,Brunel,E09000017,Hillingdon,"Stead, Brian*",CON,Conservative Party,1800,Yes,3
E05000326,Brunel,E09000017,Hillingdon,"Mills, Richard J.*",CON,Conservative Party,1740,Yes,3
E05000326,Brunel,E09000017,Hillingdon,"Chamdal, Roy*",CON,Conservative Party,1712,Yes,3
E05000326,Brunel,E09000017,Hillingdon,"Bond, John ",LAB,Labour Party,1029,,3
E05000326,Brunel,E09000017,Hillingdon,"Oswell, Gillian D.",LAB,Labour Party,1021,,3
E05000326,Brunel,E09000017,Hillingdon,"Islam, Mohammed S.",LAB,Labour Party,913,,3
E05000326,Brunel,E09000017,Hillingdon,"Mackin, Beth ",GRE,Green Party,230,,3
E05000326,Brunel,E09000017,Hillingdon,"Essajee, Huzaifa F.",GRE,Green Party,143,,3
E05000327,Cavendish,E09000017,Hillingdon,"Barnes, Teji*",CON,Conservative Party,2761,Yes,3
E05000327,Cavendish,E09000017,Hillingdon,"Lavery, Eddie*",CON,Conservative Party,2737,Yes,3
E05000327,Cavendish,E09000017,Hillingdon,"Makwana, Heena ",CON,Conservative Party,2595,Yes,3
E05000327,Cavendish,E09000017,Hillingdon,"Campbell, Ian J.",LAB,Labour Party,818,,3
E05000327,Cavendish,E09000017,Hillingdon,"Major, Lesley A.P.",LAB,Labour Party,681,,3
E05000327,Cavendish,E09000017,Hillingdon,"Major, John  R.",LAB,Labour Party,679,,3
E05000327,Cavendish,E09000017,Hillingdon,"Pye, Richard ",GRE,Green Party,362,,3
E05000327,Cavendish,E09000017,Hillingdon,"Lee, Kay ",GRE,Green Party,357,,3
E05000327,Cavendish,E09000017,Hillingdon,"Greenham, Alice  J.",GRE,Green Party,331,,3
E05000328,Charville,E09000017,Hillingdon,"Brightman, Nicola ",CON,Conservative Party,1810,Yes,3
E05000328,Charville,E09000017,Hillingdon,"Fyfe, Neil G.*",CON,Conservative Party,1773,Yes,3
E05000328,Charville,E09000017,Hillingdon,"Rodrigues, Paula ",CON,Conservative Party,1713,Yes,3
E05000328,Charville,E09000017,Hillingdon,"Roberts, Annelise M.G.",LAB,Labour and Co-operative Party,1690,,3
E05000328,Charville,E09000017,Hillingdon,"Garelick, Steve ",LAB,Labour and Co-operative Party,1522,,3
E05000328,Charville,E09000017,Hillingdon,"Williams, David ",LAB,Labour and Co-operative Party,1501,,3
E05000328,Charville,E09000017,Hillingdon,"Gibbs, Andrew G.",GRE,Green Party,192,,3
E05000328,Charville,E09000017,Hillingdon,"Dexters, Job ",GRE,Green Party,179,,3
E05000329,Eastcote And East Ruislip,E09000017,Hillingdon,"Denys, Nick*",CON,Conservative Party,3519,Yes,3
E05000329,Eastcote And East Ruislip,E09000017,Hillingdon,"Edwards, Ian K.*",CON,Conservative Party,3442,Yes,3
E05000329,Eastcote And East Ruislip,E09000017,Hillingdon,"Haggar, Becky*",CON,Conservative Party,3387,Yes,3
E05000329,Eastcote And East Ruislip,E09000017,Hillingdon,"Fonseka, Fane D.",LAB,Labour Party,595,,3
E05000329,Eastcote And East Ruislip,E09000017,Hillingdon,"Mohammad, Nadir ",LAB,Labour Party,578,,3
E05000329,Eastcote And East Ruislip,E09000017,Hillingdon,"Turvey, Mary ",LAB,Labour Party,577,,3
E05000329,Eastcote And East Ruislip,E09000017,Hillingdon,"Blakie, Andy ",GRE,Green Party,386,,3
E05000329,Eastcote And East Ruislip,E09000017,Hillingdon,"Reap, Margaret B.",LD,Liberal Democrats,326,,3
E05000329,Eastcote And East Ruislip,E09000017,Hillingdon,"Wyand, Joseph ",GRE,Green Party,319,,3
E05000329,Eastcote And East Ruislip,E09000017,Hillingdon,"Banks, Jonathan M.",LD,Liberal Democrats,279,,3
E05000329,Eastcote And East Ruislip,E09000017,Hillingdon,"Dukat, Balazs ",GRE,Green Party,245,,3
E05000330,Harefield,E09000017,Hillingdon,"Palmer, Jane I.*",CON,Conservative Party,1396,Yes,2
E05000330,Harefield,E09000017,Hillingdon,"Higgins, Henry G.A.*",CON,Conservative Party,1125,Yes,2
E05000330,Harefield,E09000017,Hillingdon,"Barnes, Richard M.",IND,Independent,483,,2
E05000330,Harefield,E09000017,Hillingdon,"Green, Sarah C.",GRE,Green Party,425,,2
E05000330,Harefield,E09000017,Hillingdon,"Samuel, Niki ",GRE,Green Party,394,,2
E05000330,Harefield,E09000017,Hillingdon,"Miller-Holland, David W.",LAB,Labour Party,308,,2
E05000330,Harefield,E09000017,Hillingdon,"Issa, Nas ",LAB,Labour Party,249,,2
E05000331,Heathrow Villages,E09000017,Hillingdon,"Money, Peter F.*",LAB,Labour Party,1517,Yes,3
E05000331,Heathrow Villages,E09000017,Hillingdon,"Nelson, June*",LAB,Labour and Co-operative Party,1475,Yes,3
E05000331,Heathrow Villages,E09000017,Hillingdon,"Milani, Ali R.",LAB,Labour Party,1382,Yes,3
E05000331,Heathrow Villages,E09000017,Hillingdon,"Taylor, Christine M.",CON,Conservative Party,1133,,3
E05000331,Heathrow Villages,E09000017,Hillingdon,"Bisnauthsing, Sanjiv ",CON,Conservative Party,1037,,3
E05000331,Heathrow Villages,E09000017,Hillingdon,"Kochaj, Rafael M.",CON,Conservative Party,999,,3
E05000331,Heathrow Villages,E09000017,Hillingdon,"Stephens, Bill ",GRE,Green Party,261,,3
E05000332,Hillingdon East,E09000017,Hillingdon,"Bridges, Wayne P.*",CON,Conservative Party,2200,Yes,3
E05000332,Hillingdon East,E09000017,Hillingdon,"Jackson, Patricia M.*",CON,Conservative Party,2053,Yes,3
E05000332,Hillingdon East,E09000017,Hillingdon,"Chapman, Alan J.*",CON,Conservative Party,2052,Yes,3
E05000332,Hillingdon East,E09000017,Hillingdon,"Campbell, John ",LAB,Labour Party,1333,,3
E05000332,Hillingdon East,E09000017,Hillingdon,"Browning, Gavin ",LAB,Labour Party,1314,,3
E05000332,Hillingdon East,E09000017,Hillingdon,"Nye, Linda A.",LAB,Labour Party,1239,,3
E05000332,Hillingdon East,E09000017,Hillingdon,"Gardner, Steve ",DVP,Democrats and Veterans Party,153,,3
E05000333,Ickenham,E09000017,Hillingdon,"Puddifoot, Ray*",CON,Conservative Party,2827,Yes,3
E05000333,Ickenham,E09000017,Hillingdon,"Hensley, John K.E.*",CON,Conservative Party,2550,Yes,3
E05000333,Ickenham,E09000017,Hillingdon,"Simmonds, David T.*",CON,Conservative Party,2540,Yes,3
E05000333,Ickenham,E09000017,Hillingdon,"Forwood, Jacqueline ",LAB,Labour Party,571,,3
E05000333,Ickenham,E09000017,Hillingdon,"James, Peter ",LAB,Labour Party,517,,3
E05000333,Ickenham,E09000017,Hillingdon,"Howes, Carl C.",LAB,Labour Party,494,,3
E05000333,Ickenham,E09000017,Hillingdon,"Clark, Kevin W.",GRE,Green Party,314,,3
E05000333,Ickenham,E09000017,Hillingdon,"Annibal, Maria D.",GRE,Green Party,302,,3
E05000333,Ickenham,E09000017,Hillingdon,"Kazia, Sofia ",GRE,Green Party,278,,3
E05000333,Ickenham,E09000017,Hillingdon,"Cos, Michael F.",LD,Liberal Democrats,191,,3
E05000334,Manor,E09000017,Hillingdon,"Markham, Michael J.*",CON,Conservative Party,2603,Yes,3
E05000334,Manor,E09000017,Hillingdon,"O'Brien, Susan C.*",CON,Conservative Party,2593,Yes,3
E05000334,Manor,E09000017,Hillingdon,"Mills, Douglas S.*",CON,Conservative Party,2576,Yes,3
E05000334,Manor,E09000017,Hillingdon,"Espley, Paul W.",LAB,Labour Party,781,,3
E05000334,Manor,E09000017,Hillingdon,"Moore, Norrette P.",LAB,Labour Party,688,,3
E05000334,Manor,E09000017,Hillingdon,"Thorp, David C.",LAB,Labour Party,583,,3
E05000334,Manor,E09000017,Hillingdon,"Crook, Peter L.",GRE,Green Party,316,,3
E05000334,Manor,E09000017,Hillingdon,"Winterbotham, Melanie M.",LD,Liberal Democrats,287,,3
E05000334,Manor,E09000017,Hillingdon,"Lee, Graham J.",GRE,Green Party,263,,3
E05000334,Manor,E09000017,Hillingdon,"Wilkinson, Geoffrey ",GRE,Green Party,257,,3
E05000335,Northwood,E09000017,Hillingdon,"Melvin, Carol*",CON,Conservative Party,2285,Yes,3
E05000335,Northwood,E09000017,Hillingdon,"Lewis, Richard A.*",CON,Conservative Party,2272,Yes,3
E05000335,Northwood,E09000017,Hillingdon,"Seaman-Digby, Scott M.*",CON,Conservative Party,2131,Yes,3
E05000335,Northwood,E09000017,Hillingdon,"Read, Linda D.",LAB,Labour Party,496,,3
E05000335,Northwood,E09000017,Hillingdon,"Ridley, Wendy ",LAB,Labour Party,452,,3
E05000335,Northwood,E09000017,Hillingdon,"Ryerson, Peter M.",LAB,Labour Party,409,,3
E05000335,Northwood,E09000017,Hillingdon,"Barnes, Michelle S.",GRE,Green Party,313,,3
E05000335,Northwood,E09000017,Hillingdon,"Holding, Fiona C.",GRE,Green Party,246,,3
E05000335,Northwood,E09000017,Hillingdon,"Heinla, Lagle ",LD,Liberal Democrats,231,,3
E05000335,Northwood,E09000017,Hillingdon,"Sabarwal, Gautam D.",LD,Liberal Democrats,203,,3
E05000335,Northwood,E09000017,Hillingdon,"Cox, Fiona J.M.",LD,Liberal Democrats,170,,3
E05000335,Northwood,E09000017,Hillingdon,"Crook, Nicole R.C.",GRE,Green Party,168,,3
E05000336,Northwood Hills,E09000017,Hillingdon,"Bianco, Jonathan P.S.*",CON,Conservative Party,2056,Yes,3
E05000336,Northwood Hills,E09000017,Hillingdon,"Flynn, Duncan T.*",CON,Conservative Party,2039,Yes,3
E05000336,Northwood Hills,E09000017,Hillingdon,"Morgan, John R.*",CON,Conservative Party,2014,Yes,3
E05000336,Northwood Hills,E09000017,Hillingdon,"Stuart, Dee ",LAB,Labour Party,701,,3
E05000336,Northwood Hills,E09000017,Hillingdon,"Sachedina, Shabbar A.",LAB,Labour Party,662,,3
E05000336,Northwood Hills,E09000017,Hillingdon,"McDonald, Kevin P.S.",LAB,Labour Party,636,,3
E05000336,Northwood Hills,E09000017,Hillingdon,"Retter, Andrew J.",IND,Independent,618,,3
E05000336,Northwood Hills,E09000017,Hillingdon,"Ross, Andy ",GRE,Green Party,435,,3
E05000336,Northwood Hills,E09000017,Hillingdon,"Dollimore, Peter J.",LD,Liberal Democrats,226,,3
E05000336,Northwood Hills,E09000017,Hillingdon,"Abdul-Motalib, Humam ",LD,Liberal Democrats,192,,3
E05000337,Pinkwell,E09000017,Hillingdon,"Dhillon, Jasvinder S.",LAB,Labour Party,2388,Yes,3
E05000337,Pinkwell,E09000017,Hillingdon,"Lakhmana, Kuldeep K.*",LAB,Labour Party,2283,Yes,3
E05000337,Pinkwell,E09000017,Hillingdon,"Morse, John V.*",LAB,Labour Party,2249,Yes,3
E05000337,Pinkwell,E09000017,Hillingdon,"Collins, Phil ",CON,Conservative Party,731,,3
E05000337,Pinkwell,E09000017,Hillingdon,"Biseem, Shahid ",CON,Conservative Party,711,,3
E05000337,Pinkwell,E09000017,Hillingdon,"Kotecha, Resham ",CON,Conservative Party,595,,3
E05000338,South Ruislip,E09000017,Hillingdon,"Kauffman, Allan G.*",CON,Conservative Party,2119,Yes,3
E05000338,South Ruislip,E09000017,Hillingdon,"Tuckwell, Steve ",CON,Conservative Party,2015,Yes,3
E05000338,South Ruislip,E09000017,Hillingdon,"Hurhangee, Vanessa ",CON,Conservative Party,1943,Yes,3
E05000338,South Ruislip,E09000017,Hillingdon,"Clouting, James A.",LAB,Labour Party,1207,,3
E05000338,South Ruislip,E09000017,Hillingdon,"Money, Elisa ",LAB,Labour Party,1019,,3
E05000338,South Ruislip,E09000017,Hillingdon,"Khursheed, Imran ",LAB,Labour Party,965,,3
E05000338,South Ruislip,E09000017,Hillingdon,"Howes, Deborah ",GRE,Green Party,300,,3
E05000338,South Ruislip,E09000017,Hillingdon,"Young, Hazel B.M.",LD,Liberal Democrats,232,,3
E05000338,South Ruislip,E09000017,Hillingdon,"Crowther, Nicky ",GRE,Green Party,179,,3
E05000339,Townfield,E09000017,Hillingdon,"Allen, Lynne*",LAB,Labour Party,2512,Yes,3
E05000339,Townfield,E09000017,Hillingdon,"Curling, Peter A.*",LAB,Labour Party,2247,Yes,3
E05000339,Townfield,E09000017,Hillingdon,"Sansarpuri, Raju ",LAB,Labour Party,2214,Yes,3
E05000339,Townfield,E09000017,Hillingdon,"Bennett, Adam ",CON,Conservative Party,806,,3
E05000339,Townfield,E09000017,Hillingdon,"Martin, Kelly ",CON,Conservative Party,782,,3
E05000339,Townfield,E09000017,Hillingdon,"Sowe, Mustapha ",CON,Conservative Party,688,,3
E05000339,Townfield,E09000017,Hillingdon,"Langley, Dean C.",GRE,Green Party,278,,3
E05000340,Uxbridge North,E09000017,Hillingdon,"Goddard, Martin A.",CON,Conservative Party,2563,Yes,3
E05000340,Uxbridge North,E09000017,Hillingdon,"Graham, Raymond C.*",CON,Conservative Party,2415,Yes,3
E05000340,Uxbridge North,E09000017,Hillingdon,"Yarrow, David A.*",CON,Conservative Party,2299,Yes,3
E05000340,Uxbridge North,E09000017,Hillingdon,"Mooney, Ann ",LAB,Labour Party,936,,3
E05000340,Uxbridge North,E09000017,Hillingdon,"Smith, Andrew R.",LAB,Labour Party,901,,3
E05000340,Uxbridge North,E09000017,Hillingdon,"Smith, Jane M.",LAB,Labour Party,892,,3
E05000340,Uxbridge North,E09000017,Hillingdon,"Holyday, William ",GRE,Green Party,312,,3
E05000340,Uxbridge North,E09000017,Hillingdon,"Murphy, Niall J.",GRE,Green Party,275,,3
E05000340,Uxbridge North,E09000017,Hillingdon,"Sivaramalingam, Siva ",GRE,Green Party,246,,3
E05000341,Uxbridge South,E09000017,Hillingdon,"Cooper, Judith V.*",CON,Conservative Party,1770,Yes,3
E05000341,Uxbridge South,E09000017,Hillingdon,"Burrows, Keith E.*",CON,Conservative Party,1756,Yes,3
E05000341,Uxbridge South,E09000017,Hillingdon,"Choubedar, Farhad ",CON,Conservative Party,1511,Yes,3
E05000341,Uxbridge South,E09000017,Hillingdon,"Beishon, Jessica T.",LAB,Labour Party,1358,,3
E05000341,Uxbridge South,E09000017,Hillingdon,"Burles, Tony*",LAB,Labour Party,1300,,3
E05000341,Uxbridge South,E09000017,Hillingdon,"Shah, Naz ",LAB,Labour Party,1129,,3
E05000341,Uxbridge South,E09000017,Hillingdon,"West, Chris ",GRE,Green Party,306,,3
E05000341,Uxbridge South,E09000017,Hillingdon,"Bowman, John P.",GRE,Green Party,263,,3
E05000341,Uxbridge South,E09000017,Hillingdon,"Keir, Mark A.",GRE,Green Party,212,,3
E05000342,West Drayton,E09000017,Hillingdon,"Duncan, Janet S.M.*",LAB,Labour Party,2013,Yes,3
E05000342,West Drayton,E09000017,Hillingdon,"Sweeting, Jan*",LAB,Labour Party,1923,Yes,3
E05000342,West Drayton,E09000017,Hillingdon,"Mathers, Stuart P.",LAB,Labour Party,1843,Yes,3
E05000342,West Drayton,E09000017,Hillingdon,"Bradbury, Cameron ",CON,Conservative Party,1749,,3
E05000342,West Drayton,E09000017,Hillingdon,"Deville, Lesley C.",CON,Conservative Party,1739,,3
E05000342,West Drayton,E09000017,Hillingdon,"Hamblin, James R.",CON,Conservative Party,1737,,3
E05000342,West Drayton,E09000017,Hillingdon,"Evans, Vincent ",BNP,British National Party,143,,3
E05000342,West Drayton,E09000017,Hillingdon,"Tyszlewicz, Sebastian ",DP,Duma Polska,117,,3
E05000342,West Drayton,E09000017,Hillingdon,"Jaskiewicz, Remigiusz ",DP,Duma Polska,95,,3
E05000343,West Ruislip,E09000017,Hillingdon,"Corthorne, Philip N.*",CON,Conservative Party,2622,Yes,3
E05000343,West Ruislip,E09000017,Hillingdon,"Riley, John*",CON,Conservative Party,2536,Yes,3
E05000343,West Ruislip,E09000017,Hillingdon,"Radia, Devi ",CON,Conservative Party,2274,Yes,3
E05000343,West Ruislip,E09000017,Hillingdon,"McDonald, Margaret T.",LAB,Labour Party,699,,3
E05000343,West Ruislip,E09000017,Hillingdon,"McDonald, Peter L.",LAB,Labour Party,605,,3
E05000343,West Ruislip,E09000017,Hillingdon,"Whitehead, Craig ",LAB,Labour Party,573,,3
E05000343,West Ruislip,E09000017,Hillingdon,"Hooper, Christine E.J.",LD,Liberal Democrats,350,,3
E05000343,West Ruislip,E09000017,Hillingdon,"Patel, Shivalee ",GRE,Green Party,337,,3
E05000343,West Ruislip,E09000017,Hillingdon,"Cunliffe, Alexander M.",LD,Liberal Democrats,313,,3
E05000343,West Ruislip,E09000017,Hillingdon,"Devani, Kishan R.",LD,Liberal Democrats,290,,3
E05000344,Yeading,E09000017,Hillingdon,"Bliss, Lindsay ",LAB,Labour Party,2389,Yes,3
